year,district,A1101,A1102,A1414,A2101,A210102,B1101,B1103,C120110,D2201,D320101,D320108,D320113,D320115,D320122,D320406
2024,東京都第７区,504369,449477,412951,460841,243752,3548,3548,3505902237,3,138133949,0,80542492,20947009,193467,33898528
2024,東京都第８区,591108,551816,497711,553865,288380,3406,3406,1637706127,3,67511196,0,93061164,20520349,338701,17776031
2024,東京都第９区,752608,714410,637946,718101,370195,4808,4808,1724767301,3,69278731,0,130645603,29002184,608873,26452053
2024,栃木県第１区,549563,527148,463244,538144,267891,47124,38944,969118914,1.0350000000000001,97545585,2937283,110873980,16044850,637579,46795460
2024,栃木県第２区,774547,748524,662112,759454,379003,272988,95912,1291078319,0.7183333333333333,131876473,24161227,152018167,24616741,889368,59971777
2024,栃木県第３区,282508,275148,246365,276029,138223,185703,81705,397339904,0.6316666666666667,44876904,27254398,52408669,10135523,307183,16738084
2024,栃木県第４区,428762,412336,368779,417837,207363,90151,69170,675219708,0.7844444444444445,72080520,15157062,76193429,13689189,545756,36693513
2024,栃木県第５区,416523,403012,366502,400929,202338,86530,48427,595714561,0.75,60179094,21583825,76023547,13097441,488026,18707219
2024,沖縄県第１区,329331,316201,271731,322968,165937,19615,11908,467571602,0.21625,51344637,17558311,85550540,25396294,138829,32047305
2024,沖縄県第２区,373853,360980,302579,370195,189926,14652,12429,495977093,0.6975,50729341,18903005,85112909,20840182,233874,25709311
2024,沖縄県第３区,396314,385349,324111,394897,199229,96222,39872,435297781,0.3292857142857143,43695502,52936532,117815833,31423894,256646,54426187
2024,沖縄県第４区,367982,362219,297441,376241,188435,97713,48391,434250321,0.3990909090909091,39021453,48565793,86634887,31709483,257946,44216917
2024,滋賀県第１区,391447,380260,331841,385394,199373,115756,24149,671606384,0.6000000000000001,56952311,20428875,71751251,11849269,433880,20259459
2024,滋賀県第２区,532863,512531,451341,517906,261850,205142,69945,803150597,0.6581818181818182,82738495,50291515,97925776,17848650,666008,35864176
2024,滋賀県第３区,489300,466710,406910,474512,237582,80841,35863,831492407,0.855,81230560,15855032,87391986,13435083,654308,36523381
2024,熊本県第１区,516859,500863,433697,502868,265307,19098,16037,774207369.0219429,0.71,81142696.21049404,31624213.15424309,118449684.18710275,17027211.956150293,702310.9228460055,28079227.09939368
2024,熊本県第２区,375868,369177,321144,372468,195655,62078,45984,513165816.9780572,0.48625,52500786.78950595,37932336.84575691,85212759.81289725,14365901.043849705,445025.0771539945,26576591.900606323
2024,熊本県第３区,376435,371788,319340,380432,196227,262980,100460,474204126,0.4294117647058823,46921335,63500057,91416933,22768700,475821,41397523
2024,熊本県第４区,469139,463377,410555,461948,243277,396764,112189,512640621,0.3023809523809524,52130367,110684066,112692593,29970829,356145,44726268
2024,石川県第１区,463254,446412,393000,440870,228092,46881,19195,792463610,0.89,82263379,8961884,86088891,12996361,501663,25738365
2024,石川県第２区,391740,382414,335561,385397,197013,154418,47876,605913898,0.69,61293269,29556416,76857836,12123818,508847,31711042
2024,石川県第３区,277532,273866,246482,274419,142576,217326,72396,359534466,0.3825,36439395,63109666,55372874,11356190,291639,32675797
2024,神奈川県第１区,517058,481202,440412,489419,245068,7175,6543,1110094921.4449928,0.97,113244919.47761306,3114879.316855291,103731702.67117272,12406115.124018408,716920.8698138066,30730434.77744977
2024,神奈川県第１０区,404084,375680,343645,382030,179994,4950,4950,915815547.569905,1.03,94487787.0471291,91885.0257661652,80610118.70696022,8922733.615710828,566208.632853299,28249065.831404738
2024,神奈川県第１１区,430147,424310,385067,422718,212481,13286,9808,699759696,0.71,64818248,17606030,79683195,10570223,446180,14916310
2024,神奈川県第１２区,485253,472116,413458,485829,245065,8290,7705,1012928081,1.085,90916698,52813,83181159,11748898,619054,16335082
2024,神奈川県第１３区,445705,425189,381818,436939,219192,6640,6181,861478632.5078955,0.9566666666666667,77718057.86273405,3201508.761453408,83818218.8061124,11092009.479334196,603177.8171896744,15205076.470784191
2024,神奈川県第１４区,486989,463330,418019,469078,231730,39632,13241,845166963.9249824,0.93,89131476.44281441,10440464.27518744,94653824.77332978,12106883.957325824,769273.7807333448,14011648.824923862
2024,神奈川県第１５区,532445,519959,460984,526920,267229,12070,10768,981992148,0.9333333333333333,85658968,3861749,90238074,13111310,679500,14950342
2024,神奈川県第１６区,462001,443359,399370,448242,219765,17599,12769,855443612,1.1,89067607,704181,80694419,11525289,536344,21172759
2024,神奈川県第１７区,526496,512916,462267,513457,260796,74772,25023,854934066,0.8366666666666667,87514571,12980236,93278321,14384281,577497,28244263
2024,神奈川県第１８区,498011,477283,420094,479444,238998,3110,3003,1149339762.2938135,1.03,118581269.98671246,115314.82944646574,101164928.81014535,11197945.43792598,710586.4245470698,35452307.720524594
2024,神奈川県第１９区,446860,434662,373288,441320,223849,4648,4369,1030700433.3006301,1,105785473.36668411,1399175.3792565519,93319902.19905594,10728232.483176142,650437.3608934643,30277930.730279353
2024,神奈川県第２区,518340,493921,451414,497839,251568,3958,3749,1129193075.048688,0.97,115193193.29207776,3168467.9267129423,105516310.41319188,12619550.829097768,729254.8284950843,31259123.40789961
2024,神奈川県第２０区,413736,393548,355006,399771,200741,5568,5230,719190849.0750176,0.895,70235134.55718559,8367952.72481256,79333863.22667022,9904637.042674176,634281.2192666552,10114388.175076138
2024,神奈川県第３区,544704,511711,462410,514691,251527,5695,5545,1167416600.5272474,0.97,119092517.55827245,3275721.5197439548,109088069.28118557,13046726.423159216,753940.3239460217,32317254.144282106
2024,神奈川県第４区,381629,375221,333310,385392,201650,9250,6114,938462224.8471117,0.9525,79410288.2596529,2950910.721691301,67704775.12271488,9026350.996647395,416969.5129965191,13757511.551766034
2024,神奈川県第５区,436087,425956,375254,427130,217574,5937,5325,968811680.3736672,0.97,98832089.59291092,2718444.5283252196,90529632.40482697,10827172.5309438,625677.407545623,26819331.91496882
2024,神奈川県第６区,452985,438499,393261,437984,223000,5466,4890,993430606.646174,0.97,101343557.99934795,2787524.192386376,92830123.19246069,11102306.870959401,641576.788487023,27500850.489185266
2024,神奈川県第７区,358530,343067,302879,347099,174637,3140,2951,787286225.378736,0.97,80314001.51150653,2209091.792515523,73567168.9604641,8798494.037688904,508444.74160484667,21794215.551129073
2024,神奈川県第８区,493838,479090,422125,481725,247085,6073,5413,1092643473.2470322,0.97,111464632.21769722,3065911.2925981935,102100969.65845355,12211082.54505397,705650.3854796321,30247331.413710937
2024,神奈川県第９区,402439,385815,343415,385675,193822,4375,3830,924553467.8141065,1.03,95389307.82766148,92761.71324860814,81379230.7732557,9007866.626283992,571610.9061479362,28518593.996615503
2024,福井県第１区,450734,439689,388645,437242,225122,208381,63062,711984335,0.555,70245113,37954436,84919931,18471400,455513,30145250
2024,福井県第２区,316129,306379,272023,306823,155918,210679,44674,480747350,0.6054545454545455,56655460,33526087,68443376,18272040,336779,35686731
2024,福岡県第１区,574537,526816,472755,539189,278639,10108,9004,984679861.06635,0.89,119382332.8260405,11838958.12898336,123685563.95201173,15096917.825468585,577769.579397821,32943741.588693224
2024,福岡県第１０区,486277,461271,405326,472751,249463,28440,14645,702302405.3156996,0.71,90203079.28504017,32889030.5584744,117712881.81121469,15273808.55910934,640578.2507994099,35590852.76666849
2024,福岡県第１１区,301260,295522,260223,298905,155561,93349,40595,356845819,0.4053333333333333,36019156,47288533,68734142,13382403,312527,32212197
2024,福岡県第２区,603948,562900,499464,577631,311529,6236,5462,1054883561.8449501,0.89,127893811.43279742,12683028.071794469,132503845.57393509,16173267.14833434,618962.2190310684,35292497.43154711
2024,福岡県第３区,665648,637146,551088,650600,342072,41170,21873,1135676287.039703,0.8125,131429167.45586096,19540187.491004836,144449398.48482543,19600913.379986484,711529.1634702834,37394249.221865974
2024,福岡県第４区,779487,752604,648549,765374,395756,44887,27997,1229383992.9692004,0.730909090909091,122895070.06085148,32711154.162349172,153262412.3933528,22780704.625270456,1000143.9680208045,33221992.147458613
2024,福岡県第５区,787041,764561,659959,782076,410164,63008,30438,1263883835.8038461,0.6488888888888888,123668802.13828786,36198945.817323506,159322594.86088446,26151618.21491406,865756.4813166896,39810576.04066893
2024,福岡県第６区,452986,426410,369713,444897,233092,46783,37129,646301456,0.545,57928501,35803619,91942854,17412160,507612,20531647
2024,福岡県第７区,341021,335993,297347,333220,175568,82597,45893,409420980,0.525,40167532,44478524,71579094,15479671,346897,22700381
2024,福岡県第８区,411207,405539,357743,405656,213413,73018,38182,488542763,0.4766666666666667,46415627,55226938,93502974,16085497,442848,27819257
2024,福岡県第９区,452752,436742,384651,442299,232404,20809,15205,657063975.6843003,0.71,84392696.71495983,30770501.4415256,110130470.18878531,14289954.440890662,599315.7492005901,33298287.23333151
2024,福島県第１区,465894,456963,407062,447307,228578,175334,77429,646746929,0.48375,60594395,45262915,88937063,31729492,471993,33272793
2024,福島県第２区,519577,509595,448118,502414,254759,240624,97015,726650120,0.43833333333333335,73430440,47364126,99238082,48753792,559540,36659520
2024,福島県第３区,395173,389644,346663,385336,196601,665339,154598,501700979,0.36423076923076925,54266353,78039867,79017049,23423420,382303,37033996
2024,福島県第４区,452508,441248,391223,467917,235986,297117,94031,687176315,0.7207692307692308,82078669,55520427,129010048,41585785,445861,89114111
2024,秋田県第１区,307672,302311,268704,298814,158029,90607,29194,436951023,0.6699999999999999,42661734,21193836,62896322,10246122,334947,21422628
2024,秋田県第２区,288633,287005,262609,282776,149382,521191,136378,315176650,0.2826666666666667,32012474,73389780,59808595,12528751,235454,30006860
2024,秋田県第３区,363197,360876,326942,354919,185631,549757,157758,396437501,0.28555555555555556,37414064,93470401,74485314,17984560,322280,32497326
2024,群馬県第１区,409107,390536,344682,399511,204222,207728,58847,639608160,0.455,65508682,27691629,78972520,13226615,482610,25843703
2024,群馬県第２区,403997,385080,349554,383835,193779,64809,28607,581798022,0.7125,56098068,20676089,71361047,13037630,499903,20551104
2024,群馬県第３区,401760,375278,346139,374487,184414,36888,35892,611181329,0.8514285714285714,68331770,7107956,67360586,12429495,526945,18623609
2024,群馬県第４区,439007,428476,379084,427782,217374,93590,34520,707222738,0.6525,72578822,20100720,77119960,13385033,526760,18445558
2024,群馬県第５区,658212,644361,573960,643097,326109,279134,93502,1008714895,0.5193333333333333,106675478,50189448,117398971,23185411,774298,36051155
2024,茨城県第１区,501830,488529,433728,494117,250430,100488,67908,773563750,0.606,72960821,34075381,99926180,16949460,532295,41420744
2024,茨城県第２区,364132,351933,318536,351998,173118,104470,76820,525760035,0.7162499999999999,59049685,34510806,69249816,12997592,385619,26217901
2024,茨城県第３区,459781,447411,401960,451209,226498,65614,52924,739628517,0.6922222222222222,65964314,27360625,79634723,12975879,482153,23574145
2024,茨城県第４区,313688,308449,274357,310257,155553,124428,46390,478002239,0.558,44346065,27486388,58512703,10519069,337920,22602473
2024,茨城県第５区,281899,276218,248215,273829,136589,64407,22290,434635910,0.8825000000000001,48427717,19642186,52079440,8014050,277865,24250464
2024,茨城県第６区,546750,510872,452402,538408,266663,85790,61682,992660438,0.796,93769331,20596849,93838965,15455751,654489,27056795
2024,茨城県第７区,398929,380020,348874,380420,188802,64558,60875,573643244,0.725,59555704,24573093,71529235,12706340,438391,19187782
2024,長崎県第１区,409118,401784,356139,397588,213888,40586,18793,547016062,0.59,53635757,34161634,106517906,15560169,292208,37748378
2024,長崎県第２区,479582,475493,412801,479868,250772,183243,71793,597463342,0.4411111111111111,54526556,77614227,108196896,28144142,415956,45765716
2024,長崎県第３区,423617,418737,367490,417620,218951,189269,76211,504414376,0.3481818181818182,51149622,79673534,97328008,25140665,323494,39936127
2024,長野県第１区,522139,508945,441518,513367,263418,211161,62631,793585002,0.394,77683106,47333964,98129649,24594772,522343,32210201
2024,長野県第２区,805669,784502,685003,788689,403537,380562,110761,1236179827,0.36875,119447018,74466426,145300344,30725956,833083,47816687
2024,長野県第３区,471170,458519,409869,464350,236191,264997,76912,685403326,0.5076470588235295,71310653,62215644,87830965,16568439,535750,36377922
2024,長野県第４区,286555,279895,250134,277357,140519,255190,45046,438796509,0.4423076923076923,43269765,37536835,48904147,7934549,300719,23521066
2024,長野県第５区,335238,327174,288980,326613,166370,327731,60711,476410055,0.33954545454545454,44124016,58693746,61792615,11443673,380831,29293305
2024,青森県第１区,390763,385489,338213,384821,202050,335523,78858,496455695,0.4246153846153846,53976741,57074995,91193719,17763504,357807,27371151
2024,青森県第２区,451243,445941,396827,444944,230151,293999,119778,578752698,0.36846153846153845,55756011,65983973,98835182,19525279,441136,44843418
2024,青森県第３区,395978,392904,354070,389157,208151,335074,126715,421189876,0.27571428571428575,39910859,80107975,87064851,17563489,340966,29417697
2024,静岡県第１区,462323,449984,401571,447617,229643,114681,20086,783399477.84986,0.89,93023901.26869929,11937883.934923325,90926935.97461112,12479197.129970454,726748.0482573209,30319444.813415337
2024,静岡県第２区,452533,439930,393914,441777,224207,120936,42330,700806990,0.77,71618973,18014023,77578328,15186231,634201,30383836
2024,静岡県第３区,465839,441336,398032,443553,219746,83114,53659,741639056,0.8333333333333334,80698193,16792590,80354465,13280932,669315,35814190
2024,静岡県第４区,604563,591088,528641,594422,301528,89915,40752,1015692236.15014,0.9400000000000001,114064892.73130071,8483299.065076675,110580832.02538888,16946036.870029546,892244.9517426791,42991920.18658467
2024,静岡県第５区,546062,533483,473760,534688,268356,84089,36556,932087932,0.9550000000000001,99804802,3887367,97177467,14569258,704067,40922665
2024,静岡県第６区,498671,487669,443528,491070,252638,144999,42413,761583061,0.66,88871304,28095106,91618305,15611412,468078,30698356
2024,静岡県第７区,848603,819414,729325,820590,410933,164462,54030,1445074750,0.915,159807437,24640294.999999996,159129755,24175359,1413664,59638023
2024,静岡県第８区,572525,551409,490851,552997,276945,25218,21041,971879564.8739705,0.8700000000000001,106979986.99944122,17727478.621516116,108183817.99720348,16429452.241003398,965854.6334058354,40760209.129682384
2024,香川県第１区,447315,428751,375856,446299,230994,55973,29191,715295915,0.49250000000000005,68281964,24340320,84097790,13062754,425149,29051228
2024,香川県第２区,721185,696099,613134,717490,370876,108498,61098,1099274788,0.63375,105235579,47749008,132800577,21754617,716571,47628000
2024,香川県第３区,308753,301648,267906,304703,156591,71960,41726,426300768,0.5228571428571429,40493118,36576466,55455041,9856393,308831,25994731
2024,高知県第１区,486227,474537,420205,475488,251613,298377,53139,662494714,0.2635294117647059,62426066,69151446,111250180,21835751,373395,41777960
2024,高知県第２区,531845,520429,462653,522098,276114,442812,76553,702727299,0.2788888888888889,66491281,89190201,120082721,25843447,387690,57088084
2024,鳥取県第１区,277037,272971,239109,268390,139305,202380,42300,346815301,0.29285714285714287,33143335,46161122,54026130,12194630,235991,15807243
2024,鳥取県第２区,276370,271008,237939,273197,142255,148333,48132,363261920,0.3541666666666667,33348818,43931340,55903186,13215648,260680,17708969
2024,鹿児島県第１区,594273,564229,480749,595158,317911,68014,27935,857286680,0.29,87541188,32399341,140465060,22537611,702891,52261911
2024,鹿児島県第２区,822420,790409,679768,820156,435175,265296,107337,1087837077,0.24411764705882355,110219877,103345572,196145514,38099359,852598,86137043
2024,鹿児島県第３区,378178,373761,326943,373411,195547,270068,93413,426362441,0.39,44983982,66747558,83509433,21648512,372972,37709525
2024,鹿児島県第４区,386513,380460,330467,383399,198729,370012,124900,437611388,0.3157142857142857,45182212,77337615,88699345,24379177,338224,38043488
